motif_id	cisbp_tf_id	tf_name	tf_external_id	tf_species	tf_status	motif_source_id	pmid	metadata_file	metadata_line	link_class	priority	n_hits_for_motif	url
M00217_2.00	T094778_2.00	ZNF200	ENSG00000010539	Homo_sapiens	D	ZNF200_H322Y	27013732	TF_Information.txt	997	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094778_2.00
M00218_2.00	T094778_2.00	ZNF200	ENSG00000010539	Homo_sapiens	D	ZNF200_REF	27013732	TF_Information.txt	998	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094778_2.00
M00219_2.00	T094778_2.00	ZNF200	ENSG00000010539	Homo_sapiens	D	ZNF200_S265Y	27013732	TF_Information.txt	999	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094778_2.00
M00220_2.00	T094783_2.00	SNAI2	ENSG00000019549	Homo_sapiens	D	SNAI2_D119E	27013732	TF_Information.txt	1010	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094783_2.00
M00221_2.00	T094783_2.00	SNAI2	ENSG00000019549	Homo_sapiens	D	SNAI2_REF	27013732	TF_Information.txt	1011	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094783_2.00
M00222_2.00	T094783_2.00	SNAI2	ENSG00000019549	Homo_sapiens	D	SNAI2_T234I	27013732	TF_Information.txt	1012	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094783_2.00
M00223_2.00	T094840_2.00	KLF1	ENSG00000105610	Homo_sapiens	D	KLF1_E325K	27013732	TF_Information.txt	1278	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094840_2.00
M00224_2.00	T094840_2.00	KLF1	ENSG00000105610	Homo_sapiens	D	KLF1_H299Y	27013732	TF_Information.txt	1279	direct_human	0	11	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094840_2.00
M00225_2.00	T094840_2.00	KLF1	ENSG00000105610	Homo_sapiens	D	KLF1_R328H	27013732	TF_Information.txt	1280	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094840_2.00
M00226_2.00	T094840_2.00	KLF1	ENSG00000105610	Homo_sapiens	D	KLF1_REF	27013732	TF_Information.txt	1281	direct_human	0	11	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094840_2.00
M00227_2.00	T094856_2.00	BCL6	ENSG00000113916	Homo_sapiens	D	BCL6_H676Y	27013732	TF_Information.txt	1330	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094856_2.00
M00228_2.00	T094856_2.00	BCL6	ENSG00000113916	Homo_sapiens	D	BCL6_REF	27013732	TF_Information.txt	1331	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094856_2.00
M00229_2.00	T094882_2.00	EGR2	ENSG00000122877	Homo_sapiens	D	EGR2_D383Y	27013732	TF_Information.txt	1404	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094882_2.00
M00230_2.00	T094882_2.00	EGR2	ENSG00000122877	Homo_sapiens	D	EGR2_E412K	27013732	TF_Information.txt	1405	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094882_2.00
M00231_2.00	T094882_2.00	EGR2	ENSG00000122877	Homo_sapiens	D	EGR2_R359W	27013732	TF_Information.txt	1406	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094882_2.00
M00232_2.00	T094882_2.00	EGR2	ENSG00000122877	Homo_sapiens	D	EGR2_R409W	27013732	TF_Information.txt	1407	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094882_2.00
M00233_2.00	T094882_2.00	EGR2	ENSG00000122877	Homo_sapiens	D	EGR2_REF	27013732	TF_Information.txt	1408	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094882_2.00
M00234_2.00	T094895_2.00	OVOL2	ENSG00000125850	Homo_sapiens	D	OVOL2_D228E	27013732	TF_Information.txt	1446	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094895_2.00
M00235_2.00	T094895_2.00	OVOL2	ENSG00000125850	Homo_sapiens	D	OVOL2_REF	27013732	TF_Information.txt	1447	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094895_2.00
M00236_2.00	T095016_2.00	GFI1	ENSG00000162676	Homo_sapiens	D	GFI1_L400F	27013732	TF_Information.txt	1680	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095016_2.00
M00237_2.00	T095016_2.00	GFI1	ENSG00000162676	Homo_sapiens	D	GFI1_N382S	27013732	TF_Information.txt	1681	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095016_2.00
M00238_2.00	T095016_2.00	GFI1	ENSG00000162676	Homo_sapiens	D	GFI1_REF	27013732	TF_Information.txt	1682	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095016_2.00
M00239_2.00	T095034_2.00	GFI1B	ENSG00000165702	Homo_sapiens	D	GFI1B_A204T	27013732	TF_Information.txt	1725	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095034_2.00
M00240_2.00	T095034_2.00	GFI1B	ENSG00000165702	Homo_sapiens	D	GFI1B_REF	27013732	TF_Information.txt	1726	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095034_2.00
M00241_2.00	T095116_2.00	KLF11	ENSG00000172059	Homo_sapiens	D	KLF11_R402Q	27013732	TF_Information.txt	1876	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095116_2.00
M00242_2.00	T095116_2.00	KLF11	ENSG00000172059	Homo_sapiens	D	KLF11_REF	27013732	TF_Information.txt	1877	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095116_2.00
M00243_2.00	T095226_2.00	WT1	ENSG00000184937	Homo_sapiens	D	WT1_F392L	27013732	TF_Information.txt	2107	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095226_2.00
M00244_2.00	T095226_2.00	WT1	ENSG00000184937	Homo_sapiens	D	WT1_H373Y	27013732	TF_Information.txt	2108	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095226_2.00
M00245_2.00	T095226_2.00	WT1	ENSG00000184937	Homo_sapiens	D	WT1_R366C	27013732	TF_Information.txt	2109	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095226_2.00
M00246_2.00	T095226_2.00	WT1	ENSG00000184937	Homo_sapiens	D	WT1_R366L	27013732	TF_Information.txt	2110	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095226_2.00
M00247_2.00	T095226_2.00	WT1	ENSG00000184937	Homo_sapiens	D	WT1_R394L	27013732	TF_Information.txt	2111	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095226_2.00
M00248_2.00	T095226_2.00	WT1	ENSG00000184937	Homo_sapiens	D	WT1_R394W	27013732	TF_Information.txt	2112	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095226_2.00
M00249_2.00	T095226_2.00	WT1	ENSG00000184937	Homo_sapiens	D	WT1_REF	27013732	TF_Information.txt	2113	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095226_2.00
M00250_2.00	T095341_2.00	ZNF655	ENSG00000197343	Homo_sapiens	D	ZNF655_E327G	27013732	TF_Information.txt	2296	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095341_2.00
M00251_2.00	T095341_2.00	ZNF655	ENSG00000197343	Homo_sapiens	D	ZNF655_REF	27013732	TF_Information.txt	2297	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095341_2.00
M00252_2.00	T095341_2.00	ZNF655	ENSG00000197343	Homo_sapiens	D	ZNF655_S393L	27013732	TF_Information.txt	2298	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095341_2.00
M00253_2.00	T185761_2.00	FOXC1	ENSG00000054598	Homo_sapiens	D	FOXC1_F112S	27013732	TF_Information.txt	2994	direct_human	0	32	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185761_2.00
M00254_2.00	T185761_2.00	FOXC1	ENSG00000054598	Homo_sapiens	D	FOXC1_I126M	27013732	TF_Information.txt	2995	direct_human	0	30	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185761_2.00
M00255_2.00	T185761_2.00	FOXC1	ENSG00000054598	Homo_sapiens	D	FOXC1_L130F	27013732	TF_Information.txt	2996	direct_human	0	32	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185761_2.00
M00256_2.00	T185761_2.00	FOXC1	ENSG00000054598	Homo_sapiens	D	FOXC1_P79L	27013732	TF_Information.txt	2997	direct_human	0	32	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185761_2.00
M00257_2.00	T185761_2.00	FOXC1	ENSG00000054598	Homo_sapiens	D	FOXC1_REF	27013732	TF_Information.txt	2998	direct_human	0	32	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185761_2.00
M00258_2.00	T185761_2.00	FOXC1	ENSG00000054598	Homo_sapiens	D	FOXC1_S131L	27013732	TF_Information.txt	2999	direct_human	0	32	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185761_2.00
M00259_2.00	T185761_2.00	FOXC1	ENSG00000054598	Homo_sapiens	D	FOXC1_S82T	27013732	TF_Information.txt	3000	direct_human	0	32	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185761_2.00
M00260_2.00	T209764_2.00	ARX	ENSG00000004848	Homo_sapiens	D	ARX_L343Q	27013732	TF_Information.txt	3313	direct_human	0	80	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209764_2.00
M00261_2.00	T209764_2.00	ARX	ENSG00000004848	Homo_sapiens	D	ARX_P353L	27013732	TF_Information.txt	3314	direct_human	0	80	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209764_2.00
M00262_2.00	T209764_2.00	ARX	ENSG00000004848	Homo_sapiens	D	ARX_P353R	27013732	TF_Information.txt	3315	direct_human	0	80	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209764_2.00
M00263_2.00	T209764_2.00	ARX	ENSG00000004848	Homo_sapiens	D	ARX_R332H	27013732	TF_Information.txt	3316	direct_human	0	39	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209764_2.00
M00264_2.00	T209764_2.00	ARX	ENSG00000004848	Homo_sapiens	D	ARX_REF	27013732	TF_Information.txt	3317	direct_human	0	80	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209764_2.00
M00265_2.00	T209764_2.00	ARX	ENSG00000004848	Homo_sapiens	D	ARX_T333N	27013732	TF_Information.txt	3318	direct_human	0	26	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209764_2.00
M00266_2.00	T209778_2.00	VSX1	ENSG00000100987	Homo_sapiens	D	VSX1_G160D	27013732	TF_Information.txt	3395	direct_human	0	76	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209778_2.00
M00267_2.00	T209778_2.00	VSX1	ENSG00000100987	Homo_sapiens	D	VSX1_Q175H	27013732	TF_Information.txt	3396	direct_human	0	68	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209778_2.00
M00268_2.00	T209778_2.00	VSX1	ENSG00000100987	Homo_sapiens	D	VSX1_R166Q	27013732	TF_Information.txt	3397	direct_human	0	65	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209778_2.00
M00269_2.00	T209778_2.00	VSX1	ENSG00000100987	Homo_sapiens	D	VSX1_REF	27013732	TF_Information.txt	3398	direct_human	0	76	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209778_2.00
M00270_2.00	T209782_2.00	CRX	ENSG00000105392	Homo_sapiens	D	CRX_E80A	27013732	TF_Information.txt	3416	direct_human	0	14	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209782_2.00
M00271_2.00	T209782_2.00	CRX	ENSG00000105392	Homo_sapiens	D	CRX_R41Q	27013732	TF_Information.txt	3417	direct_human	0	15	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209782_2.00
M00272_2.00	T209782_2.00	CRX	ENSG00000105392	Homo_sapiens	D	CRX_R41W	27013732	TF_Information.txt	3418	direct_human	0	14	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209782_2.00
M00273_2.00	T209782_2.00	CRX	ENSG00000105392	Homo_sapiens	D	CRX_R90W	27013732	TF_Information.txt	3419	direct_human	0	14	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209782_2.00
M00274_2.00	T209782_2.00	CRX	ENSG00000105392	Homo_sapiens	D	CRX_REF	27013732	TF_Information.txt	3420	direct_human	0	14	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209782_2.00
M00275_2.00	T209782_2.00	CRX	ENSG00000105392	Homo_sapiens	D	CRX_V66I	27013732	TF_Information.txt	3421	direct_human	0	14	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209782_2.00
M00276_2.00	T209784_2.00	PBX4	ENSG00000105717	Homo_sapiens	D	PBX4_R215Q	27013732	TF_Information.txt	3431	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209784_2.00
M00277_2.00	T209784_2.00	PBX4	ENSG00000105717	Homo_sapiens	D	PBX4_REF	27013732	TF_Information.txt	3432	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209784_2.00
M00278_2.00	T209802_2.00	PHOX2B	ENSG00000109132	Homo_sapiens	D	PHOX2B_Q143R	27013732	TF_Information.txt	3532	direct_human	0	78	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209802_2.00
M00279_2.00	T209802_2.00	PHOX2B	ENSG00000109132	Homo_sapiens	D	PHOX2B_R100L	27013732	TF_Information.txt	3533	direct_human	0	66	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209802_2.00
M00280_2.00	T209802_2.00	PHOX2B	ENSG00000109132	Homo_sapiens	D	PHOX2B_R141G	27013732	TF_Information.txt	3534	direct_human	0	76	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209802_2.00
M00281_2.00	T209802_2.00	PHOX2B	ENSG00000109132	Homo_sapiens	D	PHOX2B_R141Q	27013732	TF_Information.txt	3535	direct_human	0	76	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209802_2.00
M00282_2.00	T209802_2.00	PHOX2B	ENSG00000109132	Homo_sapiens	D	PHOX2B_REF	27013732	TF_Information.txt	3536	direct_human	0	76	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209802_2.00
M00283_2.00	T209811_2.00	VAX2	ENSG00000116035	Homo_sapiens	D	VAX2_L139M	27013732	TF_Information.txt	3583	direct_human	0	88	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209811_2.00
M00284_2.00	T209811_2.00	VAX2	ENSG00000116035	Homo_sapiens	D	VAX2_REF	27013732	TF_Information.txt	3584	direct_human	0	87	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209811_2.00
M00285_2.00	T209814_2.00	VSX2	ENSG00000119614	Homo_sapiens	D	VSX2_R200P	27013732	TF_Information.txt	3597	direct_human	0	78	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209814_2.00
M00286_2.00	T209814_2.00	VSX2	ENSG00000119614	Homo_sapiens	D	VSX2_R200Q	27013732	TF_Information.txt	3598	direct_human	0	78	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209814_2.00
M00287_2.00	T209814_2.00	VSX2	ENSG00000119614	Homo_sapiens	D	VSX2_REF	27013732	TF_Information.txt	3599	direct_human	0	78	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209814_2.00
M00288_2.00	T209820_2.00	MSX2	ENSG00000120149	Homo_sapiens	D	MSX2_P148H	27013732	TF_Information.txt	3629	direct_human	0	83	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209820_2.00
M00289_2.00	T209820_2.00	MSX2	ENSG00000120149	Homo_sapiens	D	MSX2_R172H	27013732	TF_Information.txt	3630	direct_human	0	80	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209820_2.00
M00290_2.00	T209820_2.00	MSX2	ENSG00000120149	Homo_sapiens	D	MSX2_REF	27013732	TF_Information.txt	3631	direct_human	0	83	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209820_2.00
M00291_2.00	T209826_2.00	ESX1	ENSG00000123576	Homo_sapiens	D	ESX1_K193R	27013732	TF_Information.txt	3673	direct_human	0	51	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209826_2.00
M00292_2.00	T209826_2.00	ESX1	ENSG00000123576	Homo_sapiens	D	ESX1_REF	27013732	TF_Information.txt	3674	direct_human	0	74	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209826_2.00
M00293_2.00	T209836_2.00	HOXD13	ENSG00000128714	Homo_sapiens	D	HOXD13_I297V	27013732	TF_Information.txt	3725	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209836_2.00
M00294_2.00	T209836_2.00	HOXD13	ENSG00000128714	Homo_sapiens	D	HOXD13_I322L	27013732	TF_Information.txt	3726	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209836_2.00
M00295_2.00	T209836_2.00	HOXD13	ENSG00000128714	Homo_sapiens	D	HOXD13_N298S	27013732	TF_Information.txt	3727	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209836_2.00
M00296_2.00	T209836_2.00	HOXD13	ENSG00000128714	Homo_sapiens	D	HOXD13_Q325K	27013732	TF_Information.txt	3728	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209836_2.00
M00297_2.00	T209836_2.00	HOXD13	ENSG00000128714	Homo_sapiens	D	HOXD13_Q325R	27013732	TF_Information.txt	3729	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209836_2.00
M00298_2.00	T209836_2.00	HOXD13	ENSG00000128714	Homo_sapiens	D	HOXD13_R306W	27013732	TF_Information.txt	3730	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209836_2.00
M00299_2.00	T209836_2.00	HOXD13	ENSG00000128714	Homo_sapiens	D	HOXD13_REF	27013732	TF_Information.txt	3731	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209836_2.00
M00300_2.00	T209836_2.00	HOXD13	ENSG00000128714	Homo_sapiens	D	HOXD13_S316C	27013732	TF_Information.txt	3732	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209836_2.00
M00301_2.00	T209846_2.00	NKX2-8	ENSG00000136327	Homo_sapiens	D	NKX2-8_A94T	27013732	TF_Information.txt	3782	direct_human	0	11	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209846_2.00
M00302_2.00	T209846_2.00	NKX2-8	ENSG00000136327	Homo_sapiens	D	NKX2-8_REF	27013732	TF_Information.txt	3783	direct_human	0	11	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209846_2.00
M00303_2.00	T209862_2.00	VENTX	ENSG00000151650	Homo_sapiens	D	VENTX_E101K	27013732	TF_Information.txt	3867	direct_human	0	48	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209862_2.00
M00304_2.00	T209862_2.00	VENTX	ENSG00000151650	Homo_sapiens	D	VENTX_R143C	27013732	TF_Information.txt	3868	direct_human	0	48	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209862_2.00
M00305_2.00	T209862_2.00	VENTX	ENSG00000151650	Homo_sapiens	D	VENTX_REF	27013732	TF_Information.txt	3869	direct_human	0	48	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209862_2.00
M00306_2.00	T209875_2.00	HESX1	ENSG00000163666	Homo_sapiens	D	HESX1_E149K	27013732	TF_Information.txt	3943	direct_human	0	51	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209875_2.00
M00307_2.00	T209875_2.00	HESX1	ENSG00000163666	Homo_sapiens	D	HESX1_N125S	27013732	TF_Information.txt	3944	direct_human	0	53	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209875_2.00
M00308_2.00	T209875_2.00	HESX1	ENSG00000163666	Homo_sapiens	D	HESX1_R160C	27013732	TF_Information.txt	3945	direct_human	0	53	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209875_2.00
M00309_2.00	T209875_2.00	HESX1	ENSG00000163666	Homo_sapiens	D	HESX1_REF	27013732	TF_Information.txt	3946	direct_human	0	53	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209875_2.00
M00310_2.00	T209876_2.00	PITX2	ENSG00000164093	Homo_sapiens	D	PITX2_L100Q	27013732	TF_Information.txt	3951	direct_human	0	14	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209876_2.00
M00311_2.00	T209876_2.00	PITX2	ENSG00000164093	Homo_sapiens	D	PITX2_R108H	27013732	TF_Information.txt	3952	direct_human	0	14	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209876_2.00
M00312_2.00	T209876_2.00	PITX2	ENSG00000164093	Homo_sapiens	D	PITX2_R130W	27013732	TF_Information.txt	3953	direct_human	0	14	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209876_2.00
M00313_2.00	T209876_2.00	PITX2	ENSG00000164093	Homo_sapiens	D	PITX2_REF	27013732	TF_Information.txt	3954	direct_human	0	14	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209876_2.00
M00314_2.00	T209876_2.00	PITX2	ENSG00000164093	Homo_sapiens	D	PITX2_T114P	27013732	TF_Information.txt	3955	direct_human	0	14	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209876_2.00
M00315_2.00	T209908_2.00	PROP1	ENSG00000175325	Homo_sapiens	D	PROP1_R112Q	27013732	TF_Information.txt	4087	direct_human	0	80	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209908_2.00
M00316_2.00	T209908_2.00	PROP1	ENSG00000175325	Homo_sapiens	D	PROP1_R99Q	27013732	TF_Information.txt	4088	direct_human	0	74	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209908_2.00
M00317_2.00	T209908_2.00	PROP1	ENSG00000175325	Homo_sapiens	D	PROP1_REF	27013732	TF_Information.txt	4089	direct_human	0	80	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209908_2.00
M00318_2.00	T209909_2.00	ISX	ENSG00000175329	Homo_sapiens	D	ISX_R83Q	27013732	TF_Information.txt	4099	direct_human	0	67	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209909_2.00
M00319_2.00	T209909_2.00	ISX	ENSG00000175329	Homo_sapiens	D	ISX_REF	27013732	TF_Information.txt	4100	direct_human	0	82	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209909_2.00
M00320_2.00	T209925_2.00	NKX2-5	ENSG00000183072	Homo_sapiens	D	NKX2-5_K183E	27013732	TF_Information.txt	4169	direct_human	0	11	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209925_2.00
M00321_2.00	T209925_2.00	NKX2-5	ENSG00000183072	Homo_sapiens	D	NKX2-5_R161P	27013732	TF_Information.txt	4170	direct_human	0	11	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209925_2.00
M00322_2.00	T209925_2.00	NKX2-5	ENSG00000183072	Homo_sapiens	D	NKX2-5_R190C	27013732	TF_Information.txt	4171	direct_human	0	11	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209925_2.00
M00323_2.00	T209925_2.00	NKX2-5	ENSG00000183072	Homo_sapiens	D	NKX2-5_REF	27013732	TF_Information.txt	4172	direct_human	0	11	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209925_2.00
M00324_2.00	T209925_2.00	NKX2-5	ENSG00000183072	Homo_sapiens	D	NKX2-5_T178M	27013732	TF_Information.txt	4173	direct_human	0	11	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209925_2.00
M00325_2.00	T209927_2.00	SIX6	ENSG00000184302	Homo_sapiens	D	SIX6_H141N	27013732	TF_Information.txt	4194	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209927_2.00
M00326_2.00	T209927_2.00	SIX6	ENSG00000184302	Homo_sapiens	D	SIX6_REF	27013732	TF_Information.txt	4195	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209927_2.00
M00327_2.00	T209927_2.00	SIX6	ENSG00000184302	Homo_sapiens	D	SIX6_T165A	27013732	TF_Information.txt	4196	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209927_2.00
M00328_2.00	T209939_2.00	HOXC4	ENSG00000198353	Homo_sapiens	D	HOXC4_N178S	27013732	TF_Information.txt	4246	direct_human	0	58	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209939_2.00
