motif_id	cisbp_tf_id	tf_name	tf_external_id	tf_species	tf_status	motif_source_id	pmid	url
M00361_2.00	T238190_2.00	POU4F3	ENSG00000091010	Homo_sapiens	D	POU4F3_REF	27013732	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T238190_2.00
M00362_2.00	T238191_2.00	POU6F2	ENSG00000106536	Homo_sapiens	D	POU6F2_E639K	27013732	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T238191_2.00
M00363_2.00	T238191_2.00	POU6F2	ENSG00000106536	Homo_sapiens	D	POU6F2_REF	27013732	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T238191_2.00
M00364_2.00	T238198_2.00	POU3F4	ENSG00000196767	Homo_sapiens	D	POU3F4_A312V	27013732	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T238198_2.00
M00365_2.00	T238198_2.00	POU3F4	ENSG00000196767	Homo_sapiens	D	POU3F4_R323G	27013732	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T238198_2.00
M00366_2.00	T238198_2.00	POU3F4	ENSG00000196767	Homo_sapiens	D	POU3F4_REF	27013732	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T238198_2.00
M00367_2.00	T303206_2.00	NR1H4	ENSG00000012504	Homo_sapiens	D	NR1H4_C144R	27013732	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303206_2.00
M00368_2.00	T303206_2.00	NR1H4	ENSG00000012504	Homo_sapiens	D	NR1H4_REF	27013732	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303206_2.00
M00369_2.00	T303251_2.00	NR2E3	ENSG00000278570	Homo_sapiens	D	NR2E3_G56R	27013732	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303251_2.00
M00370_2.00	T303251_2.00	NR2E3	ENSG00000278570	Homo_sapiens	D	NR2E3_R76Q	27013732	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303251_2.00
M00371_2.00	T303251_2.00	NR2E3	ENSG00000278570	Homo_sapiens	D	NR2E3_R76W	27013732	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303251_2.00
M00372_2.00	T303251_2.00	NR2E3	ENSG00000278570	Homo_sapiens	D	NR2E3_R77Q	27013732	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303251_2.00
M00373_2.00	T303251_2.00	NR2E3	ENSG00000278570	Homo_sapiens	D	NR2E3_REF	27013732	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303251_2.00
M00377_2.00	T238193_2.00	POU2F1	ENSG00000143190	Homo_sapiens	D	Oct-1	16998473	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T238193_2.00
M00735_2.00	T166060_2.00	RBPJ	ENSG00000168214	Homo_sapiens	D	GST-CSL_Fig2	21124806	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00
M00736_2.00	T166060_2.00	RBPJ	ENSG00000168214	Homo_sapiens	D	GST-CSL_Fig4	21124806	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00
M00737_2.00	T166060_2.00	RBPJ	ENSG00000168214	Homo_sapiens	D	GST-CSL-NOTCH1	21124806	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00
M00738_2.00	T166060_2.00	RBPJ	ENSG00000168214	Homo_sapiens	D	GST-NOTCH1_CSL-6His_MAML1	21124806	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00
M00739_2.00	T166060_2.00	RBPJ	ENSG00000168214	Homo_sapiens	D	GST-NOTCH1_CSL-6His	21124806	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00
M00740_2.00	T166060_2.00	RBPJ	ENSG00000168214	Homo_sapiens	D	GST-NOTCH1_Fig2	21124806	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00
M00741_2.00	T166060_2.00	RBPJ	ENSG00000168214	Homo_sapiens	D	MAML1-CSL-GST-NOTCH1_Fig2	21124806	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00
M00742_2.00	T166060_2.00	RBPJ	ENSG00000168214	Homo_sapiens	D	MAML1-CSL-GST-NOTCH1_Fig5	21124806	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00
M00836_2.00	T185766_2.00	FOXP1	ENSG00000114861	Homo_sapiens	D	pEX0123	21924763	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185766_2.00
M00837_2.00	T185766_2.00	FOXP1	ENSG00000114861	Homo_sapiens	D	pEX0124	21924763	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185766_2.00
M00838_2.00	T185766_2.00	FOXP1	ENSG00000114861	Homo_sapiens	D	pEX0125	21924763	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185766_2.00
M00839_2.00	T185766_2.00	FOXP1	ENSG00000114861	Homo_sapiens	D	pEX0126	21924763	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185766_2.00
M00938_2.00	T034282_2.00	MAX	ENSG00000125952	Homo_sapiens	D	Max_L	25287278	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034282_2.00
M00967_2.00	T350245_2.00	PHF1	ENSG00000112511	Homo_sapiens	D	PHF1	28869966	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T350245_2.00
M00968_2.00	T350269_2.00	MTF2	ENSG00000143033	Homo_sapiens	D	MTF2	28869966	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T350269_2.00
M00983_2.00	T094871_2.00	BCL11A	ENSG00000119866	Homo_sapiens	D	BCL11A_23	29606353	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094871_2.00
M00984_2.00	T094871_2.00	BCL11A	ENSG00000119866	Homo_sapiens	D	BCL11A_456	29606353	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094871_2.00
M00985_2.00	T094871_2.00	BCL11A	ENSG00000119866	Homo_sapiens	D	BCL11A_XL	29606353	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094871_2.00
M00986_2.00	T094903_2.00	BCL11B	ENSG00000127152	Homo_sapiens	D	BCL11B_23	29606353	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094903_2.00
M00987_2.00	T094903_2.00	BCL11B	ENSG00000127152	Homo_sapiens	D	BCL11B_456	29606353	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094903_2.00
M00988_2.00	T094903_2.00	BCL11B	ENSG00000127152	Homo_sapiens	D	BCL11B_XL	29606353	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094903_2.00
M01007_2.00	T185783_2.00	FOXN2	ENSG00000170802	Homo_sapiens	D	FOXN2	23836653	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185783_2.00
M01008_2.00	T185786_2.00	FOXR1	ENSG00000176302	Homo_sapiens	D	FOXR1	23836653	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185786_2.00
M01026_2.00	T328063_2.00	SOX4	ENSG00000124766	Homo_sapiens	D	Sox4	19147588	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328063_2.00
M01113_2.00	T034271_2.00	SOHLH2	ENSG00000120669	Homo_sapiens	D	pTH11270	NULL	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034271_2.00
M01165_2.00	T076454_2.00	ZSCAN29	ENSG00000140265	Homo_sapiens	D	pTH11268	NULL	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T076454_2.00
M01171_2.00	T094897_2.00	PLAGL2	ENSG00000126003	Homo_sapiens	D	pTH11214	NULL	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094897_2.00
M01172_2.00	T094931_2.00	VEZF1	ENSG00000136451	Homo_sapiens	D	pTH11265	NULL	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094931_2.00
M01173_2.00	T095293_2.00	ZBTB44	ENSG00000196323	Homo_sapiens	D	pTH11223	NULL	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095293_2.00
M01203_2.00	T161471_2.00	CENPBD1	ENSG00000177946	Homo_sapiens	D	pTH11233	NULL	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T161471_2.00
M01204_2.00	T161475_2.00	TIGD1	ENSG00000221944	Homo_sapiens	D	pTH11227	NULL	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T161475_2.00
M01210_2.00	T167987_2.00	CXXC5	ENSG00000171604	Homo_sapiens	D	pTH11216	NULL	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167987_2.00
M01227_2.00	T185760_2.00	FOXN3	ENSG00000053254	Homo_sapiens	D	pTH11266	NULL	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185760_2.00
M01246_2.00	T209883_2.00	HDX	ENSG00000165259	Homo_sapiens	D	pTH11271	NULL	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209883_2.00
M01247_2.00	T209954_2.00	DUXA	ENSG00000258873	Homo_sapiens	D	pTH11226	NULL	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209954_2.00
M01259_2.00	T248289_2.00	MSANTD3	ENSG00000066697	Homo_sapiens	D	pTH11241	NULL	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T248289_2.00
M01272_2.00	T269574_2.00	ZZZ3	ENSG00000036549	Homo_sapiens	D	pTH11249	NULL	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T269574_2.00
M01304_2.00	T313553_2.00	LCORL	ENSG00000178177	Homo_sapiens	D	pTH11267	NULL	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T313553_2.00
M01306_2.00	T317168_2.00	NFATC4	ENSG00000100968	Homo_sapiens	D	pTH9347	NULL	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T317168_2.00
M01497_2.00	T034282_2.00	MAX	ENSG00000125952	Homo_sapiens	D	MAX_5mCG	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034282_2.00
M01498_2.00	T034282_2.00	MAX	ENSG00000125952	Homo_sapiens	D	MAX_Cytosine	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034282_2.00
M01499_2.00	T167057_2.00	CUX2	ENSG00000111249	Homo_sapiens	D	CUX2_5mCG	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167057_2.00
M01500_2.00	T167057_2.00	CUX2	ENSG00000111249	Homo_sapiens	D	CUX2_Cytosine	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167057_2.00
M01501_2.00	T167063_2.00	CUX1	ENSG00000257923	Homo_sapiens	D	CUX1_5mCG	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167063_2.00
M01502_2.00	T167063_2.00	CUX1	ENSG00000257923	Homo_sapiens	D	CUX1_Cytosine	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167063_2.00
M01503_2.00	T209773_2.00	DLX3	ENSG00000064195	Homo_sapiens	D	DLX3_5mCG	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209773_2.00
M01504_2.00	T209773_2.00	DLX3	ENSG00000064195	Homo_sapiens	D	DLX3_Cytosine	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209773_2.00
M01505_2.00	T209855_2.00	LHX9	ENSG00000143355	Homo_sapiens	D	LHX9_5mCG	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209855_2.00
M01506_2.00	T209855_2.00	LHX9	ENSG00000143355	Homo_sapiens	D	LHX9_Cytosine	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209855_2.00
M01507_2.00	T209925_2.00	NKX2-5	ENSG00000183072	Homo_sapiens	D	NKX2.5_5mCG	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209925_2.00
M01508_2.00	T209925_2.00	NKX2-5	ENSG00000183072	Homo_sapiens	D	NKX2.5_Cytosine	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209925_2.00
M01509_2.00	T209944_2.00	POU5F1B	ENSG00000212993	Homo_sapiens	D	POU5F1_5mCG	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209944_2.00
M01510_2.00	T209944_2.00	POU5F1B	ENSG00000212993	Homo_sapiens	D	POU5F1_Cytosine	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209944_2.00
M01511_2.00	T317169_2.00	NFATC2	ENSG00000101096	Homo_sapiens	D	NFATC2_5mCG	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T317169_2.00
M01512_2.00	T317169_2.00	NFATC2	ENSG00000101096	Homo_sapiens	D	NFATC2_Cytosine	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T317169_2.00
M01849_2.00	T075852_2.00	ZFHX3	ENSG00000140836	Homo_sapiens	D	pTH6494	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T075852_2.00
M01911_2.00	T167980_2.00	KDM2B	ENSG00000089094	Homo_sapiens	D	pTH9191	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167980_2.00
M01912_2.00	T167982_2.00	KMT2A	ENSG00000118058	Homo_sapiens	D	pTH7031	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167982_2.00
M01913_2.00	T167983_2.00	DNMT1	ENSG00000130816	Homo_sapiens	D	pTH7029	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167983_2.00
M01914_2.00	T167984_2.00	TET1	ENSG00000138336	Homo_sapiens	D	pTH9605	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167984_2.00
M01927_2.00	T169046_2.00	DMRT3	ENSG00000064218	Homo_sapiens	D	pTH9188	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T169046_2.00
M01928_2.00	T169047_2.00	DMRT1	ENSG00000137090	Homo_sapiens	D	pTH9197	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T169047_2.00
M01929_2.00	T169047_2.00	DMRT1	ENSG00000137090	Homo_sapiens	D	pTH9446	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T169047_2.00
M01930_2.00	T169049_2.00	DMRTA2	ENSG00000142700	Homo_sapiens	D	pTH9198	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T169049_2.00
M01931_2.00	T169051_2.00	DMRT2	ENSG00000173253	Homo_sapiens	D	pTH9189	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T169051_2.00
M01961_2.00	T172615_2.00	E2F2	ENSG00000007968	Homo_sapiens	D	pTH9195	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T172615_2.00
M01976_2.00	T185766_2.00	FOXP1	ENSG00000114861	Homo_sapiens	D	pTH5656	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185766_2.00
M01977_2.00	T185779_2.00	FOXK1	ENSG00000164916	Homo_sapiens	D	pTH6108	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185779_2.00
M01978_2.00	T185785_2.00	FOXG1	ENSG00000176165	Homo_sapiens	D	pTH5501	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185785_2.00
M02020_2.00	T197997_2.00	GCM1	ENSG00000137270	Homo_sapiens	D	pTH7965	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T197997_2.00
M02083_2.00	T209787_2.00	HOXA2	ENSG00000105996	Homo_sapiens	D	pTH5887	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209787_2.00
M02084_2.00	T209793_2.00	NOBOX	ENSG00000106410	Homo_sapiens	D	pTH6448	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209793_2.00
M02085_2.00	T209795_2.00	LHX2	ENSG00000106689	Homo_sapiens	D	pTH5812	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209795_2.00
M02086_2.00	T209796_2.00	LHX6	ENSG00000106852	Homo_sapiens	D	pTH6556	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209796_2.00
M02087_2.00	T209808_2.00	TLX2	ENSG00000115297	Homo_sapiens	D	pTH6482	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209808_2.00
M02088_2.00	T209845_2.00	EMX1	ENSG00000135638	Homo_sapiens	D	pTH5677	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209845_2.00
M02089_2.00	T209848_2.00	ZFHX2	ENSG00000136367	Homo_sapiens	D	pTH5642	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209848_2.00
M02090_2.00	T209852_2.00	LBX1	ENSG00000138136	Homo_sapiens	D	pTH6404	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209852_2.00
M02091_2.00	T209862_2.00	VENTX	ENSG00000151650	Homo_sapiens	D	pTH5490	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209862_2.00
M02092_2.00	T209866_2.00	HOXB13	ENSG00000159184	Homo_sapiens	D	pTH5808	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209866_2.00
M02093_2.00	T209882_2.00	ZHX1	ENSG00000165156	Homo_sapiens	D	pTH5688	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209882_2.00
M02094_2.00	T209926_2.00	POU6F1	ENSG00000184271	Homo_sapiens	D	pTH6519	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209926_2.00
M02095_2.00	T209931_2.00	SHOX	ENSG00000185960	Homo_sapiens	D	pTH5805	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209931_2.00
M02096_2.00	T209949_2.00	ANHX	ENSG00000227059	Homo_sapiens	D	pTH5972	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209949_2.00
M02385_2.00	T299765_2.00	MYRF	ENSG00000124920	Homo_sapiens	D	pTH9310	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T299765_2.00
M02394_2.00	T303215_2.00	NR2E1	ENSG00000112333	Homo_sapiens	D	pTH6281	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303215_2.00
M02395_2.00	T303235_2.00	NR3C2	ENSG00000151623	Homo_sapiens	D	pTH5924	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303235_2.00
M02396_2.00	T303237_2.00	NR2F6	ENSG00000160113	Homo_sapiens	D	pTH6747	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303237_2.00
M02397_2.00	T303240_2.00	RARG	ENSG00000172819	Homo_sapiens	D	pTH5430	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303240_2.00
M02440_2.00	T317166_2.00	NFATC3	ENSG00000072736	Homo_sapiens	D	pTH9192	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T317166_2.00
M02441_2.00	T317169_2.00	NFATC2	ENSG00000101096	Homo_sapiens	D	pTH9196	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T317169_2.00
M02449_2.00	T318247_2.00	RFX2	ENSG00000087903	Homo_sapiens	D	pTH9194	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T318247_2.00
M02460_2.00	T321714_2.00	GMEB1	ENSG00000162419	Homo_sapiens	D	pTH9026	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T321714_2.00
M02538_2.00	T348349_2.00	THAP12	ENSG00000137492	Homo_sapiens	D	pTH9190	25215497	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T348349_2.00
M02641_2.00	T094799_2.00	GLI2	ENSG00000074047	Homo_sapiens	D	GLI2	16413481	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094799_2.00
M02642_2.00	T094846_2.00	GLI3	ENSG00000106571	Homo_sapiens	D	GLI3	16413481	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094846_2.00
M02643_2.00	T094851_2.00	GLI1	ENSG00000111087	Homo_sapiens	D	GLI1	16413481	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094851_2.00
M02645_2.00	T176123_2.00	ETS1	ENSG00000134954	Homo_sapiens	D	cETS1	16413481	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176123_2.00
M02658_2.00	T059751_2.00	NFIL3	ENSG00000165030	Homo_sapiens	D	MA0025.1	24194598	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059751_2.00
M02663_2.00	T094821_2.00	MZF1	ENSG00000099326	Homo_sapiens	D	MA0056.1	24194598	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094821_2.00
M02664_2.00	T094821_2.00	MZF1	ENSG00000099326	Homo_sapiens	D	MA0057.1	24194598	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094821_2.00
M02665_2.00	T094891_2.00	RREB1	ENSG00000124782	Homo_sapiens	D	MA0073.1	24194598	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094891_2.00
M02666_2.00	T095162_2.00	ZNF354C	ENSG00000177932	Homo_sapiens	D	MA0130.1	24194598	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095162_2.00
M02678_2.00	T176138_2.00	SPIB	ENSG00000269404	Homo_sapiens	D	MA0081.1	24194598	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176138_2.00
M02680_2.00	T185773_2.00	FOXF2	ENSG00000137273	Homo_sapiens	D	MA0030.1	24194598	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185773_2.00
M02681_2.00	T185806_2.00	FOXD1	ENSG00000251493	Homo_sapiens	D	MA0031.1	24194598	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185806_2.00
M02685_2.00	T209930_2.00	PBX1	ENSG00000185630	Homo_sapiens	D	MA0070.1	24194598	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209930_2.00
M02689_2.00	T237339_2.00	PAX6	ENSG00000007372	Homo_sapiens	D	MA0069.1	24194598	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T237339_2.00
M02691_2.00	T244083_2.00	IRF2	ENSG00000168310	Homo_sapiens	D	MA0051.1	24194598	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T244083_2.00
M02705_2.00	T303208_2.00	RORA	ENSG00000069667	Homo_sapiens	D	MA0071.1	24194598	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303208_2.00
M02706_2.00	T303208_2.00	RORA	ENSG00000069667	Homo_sapiens	D	MA0072.1	24194598	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303208_2.00
M02707_2.00	T303226_2.00	PPARG	ENSG00000132170	Homo_sapiens	D	MA0066.1	24194598	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303226_2.00
M02710_2.00	T317174_2.00	REL	ENSG00000162924	Homo_sapiens	D	MA0101.1	24194598	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T317174_2.00
M02711_2.00	T317175_2.00	RELA	ENSG00000173039	Homo_sapiens	D	MA0107.1	24194598	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T317175_2.00
M02716_2.00	T328065_2.00	SOX9	ENSG00000125398	Homo_sapiens	D	MA0077.1	24194598	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328065_2.00
M02717_2.00	T328081_2.00	SRY	ENSG00000184895	Homo_sapiens	D	MA0084.1	24194598	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328081_2.00
M02727_2.00	T034264_2.00	TFEB	ENSG00000112561	Homo_sapiens	D	TFEB_dimer	20378718	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034264_2.00
M02728_2.00	T034340_2.00	TCF4	ENSG00000196628	Homo_sapiens	D	TCF4_dimer	20378718	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034340_2.00
M02729_2.00	T059723_2.00	CEBPE	ENSG00000092067	Homo_sapiens	D	CEBPE_dimer	20378718	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059723_2.00
M02730_2.00	T059725_2.00	XBP1	ENSG00000100219	Homo_sapiens	D	XBP1_monomer	20378718	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059725_2.00
M02731_2.00	T094789_2.00	PRDM1	ENSG00000057657	Homo_sapiens	D	PRDM1_dimer	20378718	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094789_2.00
M02732_2.00	T094799_2.00	GLI2	ENSG00000074047	Homo_sapiens	D	GLI2_monomer	20378718	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094799_2.00
M02733_2.00	T176124_2.00	EHF	ENSG00000135373	Homo_sapiens	D	EHF_full_length_monomer	20378718	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176124_2.00
M02734_2.00	T176129_2.00	ERG	ENSG00000157554	Homo_sapiens	D	ERG_dimer	20378718	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176129_2.00
M02735_2.00	T176129_2.00	ERG	ENSG00000157554	Homo_sapiens	D	ERG_monomer	20378718	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176129_2.00
M02736_2.00	T185801_2.00	FOXJ3	ENSG00000198815	Homo_sapiens	D	FOXJ3_dimer	20378718	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185801_2.00
M02737_2.00	T185801_2.00	FOXJ3	ENSG00000198815	Homo_sapiens	D	FOXJ3_monomer	20378718	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185801_2.00
M02738_2.00	T192722_2.00	GATA1	ENSG00000102145	Homo_sapiens	D	GATA1_dimer	20378718	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T192722_2.00
M02739_2.00	T192722_2.00	GATA1	ENSG00000102145	Homo_sapiens	D	GATA1_monomer	20378718	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T192722_2.00
M02740_2.00	T209842_2.00	MEIS2	ENSG00000134138	Homo_sapiens	D	MEIS2_dimer	20378718	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209842_2.00
M02741_2.00	T209842_2.00	MEIS2	ENSG00000134138	Homo_sapiens	D	MEIS2_monomer	20378718	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209842_2.00
